criterion_root,rel_case_dir,group,workload,transport,has_payload_word,payload_size_bytes,impl,param,mean_ns,lower_ns,upper_ns,throughput_kind,throughput_value,ops_per_s,bytes_per_s,gib_per_s,ns_per_op
target/criterion,"prio101 bytes_s STREAM (1 item == 4194304 B), 20P_1C/Impl3_Skiplist/4194304","prio101 bytes_s STREAM (1 item == 4194304 B), 20P_1C",prio101,STREAM,False,4194304,Impl3_Skiplist,4194304,66834116.4375,65925187.8825,68051962.43718751,Bytes,838860800000.0,,12551386099110.95,11689.389216816937,
target/criterion,"prio101 bytes_s STREAM (1 item == 4194304 B), 20P_1C/Impl4_BitmapScanner/4194304","prio101 bytes_s STREAM (1 item == 4194304 B), 20P_1C",prio101,STREAM,False,4194304,Impl4_BitmapScanner,4194304,7781708.068273614,7605685.389414263,7969736.641315788,Bytes,838860800000.0,,107799058078273.9,100395.69631058155,
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 512 B), 20P_1C/Impl3_Skiplist/512","prio101 payload DGRAM ops_s (real bytes, 512 B), 20P_1C",prio101,DGRAM,True,512,Impl3_Skiplist,512,96487476.28035997,94963628.04466066,97990341.47728577,Elements,131072.0,1358435.3643901837,,,736.1410238674924
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 512 B), 20P_1C/Impl4_BitmapScanner/512","prio101 payload DGRAM ops_s (real bytes, 512 B), 20P_1C",prio101,DGRAM,True,512,Impl4_BitmapScanner,512,32940142.663252246,32104262.228796992,33829606.84691676,Elements,131072.0,3979096.306289616,,,251.3133442936115
target/criterion,"prio101 bytes_s STREAM (1 item == 64 B), 20P_1C/Impl3_Skiplist/64","prio101 bytes_s STREAM (1 item == 64 B), 20P_1C",prio101,STREAM,False,64,Impl3_Skiplist,64,66499548.425,65530325.95078125,68018254.83125,Bytes,12800000.0,,192482510.0795412,0.1792633068557281,
target/criterion,"prio101 bytes_s STREAM (1 item == 64 B), 20P_1C/Impl4_BitmapScanner/64","prio101 bytes_s STREAM (1 item == 64 B), 20P_1C",prio101,STREAM,False,64,Impl4_BitmapScanner,64,7943970.568060328,7706564.474137187,8177481.992622544,Bytes,12800000.0,,1611284922.36161,1.500626022332916,
target/criterion,"prio101 payload STREAM bytes_s (real bytes, 4096 B), 20P_1C/Impl3_Skiplist/4096","prio101 payload STREAM bytes_s (real bytes, 4096 B), 20P_1C",prio101,STREAM,True,4096,Impl3_Skiplist,4096,14270257.843195831,13959686.095530435,14568647.50850636,Bytes,67108864.0,,4702708580.139498,4.379738662521818,
target/criterion,"prio101 payload STREAM bytes_s (real bytes, 4096 B), 20P_1C/Impl4_BitmapScanner/4096","prio101 payload STREAM bytes_s (real bytes, 4096 B), 20P_1C",prio101,STREAM,True,4096,Impl4_BitmapScanner,4096,6534152.039726641,6385081.206889485,6685523.222903911,Bytes,67108864.0,,10270477881.74937,9.56512790336215,
target/criterion,"dual_priority payload DGRAM (real bytes, 1472 B), 20P_1C/Impl1_MutexBinaryHeap/1472","dual_priority payload DGRAM (real bytes, 1472 B), 20P_1C",dual_priority,DGRAM,True,1472,Impl1_MutexBinaryHeap,1472,45994110.745454706,45326711.363596156,46689898.787198715,Bytes,67108480.0,,1459066800.3431697,1.3588618490315691,
target/criterion,"dual_priority payload DGRAM (real bytes, 1472 B), 20P_1C/Impl2_DualSegQueue/1472","dual_priority payload DGRAM (real bytes, 1472 B), 20P_1C",dual_priority,DGRAM,True,1472,Impl2_DualSegQueue,1472,7663627.234792309,7437849.028495571,7885530.63040324,Bytes,67108480.0,,8756751593.466393,8.155360439295315,
target/criterion,"prio101 bytes_s DGRAM (1 item == 64 B), 20P_1C/Impl3_Skiplist/64","prio101 bytes_s DGRAM (1 item == 64 B), 20P_1C",prio101,DGRAM,False,64,Impl3_Skiplist,64,66693718.18125,65818604.01890625,67817404.0296875,Bytes,12800000.0,,191922123.23826534,0.17874140593993043,
target/criterion,"prio101 bytes_s DGRAM (1 item == 64 B), 20P_1C/Impl4_BitmapScanner/64","prio101 bytes_s DGRAM (1 item == 64 B), 20P_1C",prio101,DGRAM,False,64,Impl4_BitmapScanner,64,8226465.116419387,8031206.077021736,8417828.414978689,Bytes,12800000.0,,1555953841.517202,1.4490949376646447,
target/criterion,"prio101 payload STREAM ops_s (real bytes, 1472 B), 20P_1C/Impl3_Skiplist/1472","prio101 payload STREAM ops_s (real bytes, 1472 B), 20P_1C",prio101,STREAM,True,1472,Impl3_Skiplist,1472,35262678.06351442,34775378.82607884,35717289.28145226,Elements,45590.0,1292868.3385273295,,,773.4739649816719
target/criterion,"prio101 payload STREAM ops_s (real bytes, 1472 B), 20P_1C/Impl4_BitmapScanner/1472","prio101 payload STREAM ops_s (real bytes, 1472 B), 20P_1C",prio101,STREAM,True,1472,Impl4_BitmapScanner,1472,13593678.896624979,13318621.743707538,13869249.853089133,Elements,45590.0,3353764.668615133,,,298.1723820273082
target/criterion,"prio101 payload DGRAM bytes_s (real bytes, 32768 B), 20P_1C/Impl3_Skiplist/32768","prio101 payload DGRAM bytes_s (real bytes, 32768 B), 20P_1C",prio101,DGRAM,True,32768,Impl3_Skiplist,32768,3804806.303274314,3726833.1309277923,3880213.7767796135,Bytes,67108864.0,,17637918635.239834,16.42659179422989,
target/criterion,"prio101 payload DGRAM bytes_s (real bytes, 32768 B), 20P_1C/Impl4_BitmapScanner/32768","prio101 payload DGRAM bytes_s (real bytes, 32768 B), 20P_1C",prio101,DGRAM,True,32768,Impl4_BitmapScanner,32768,3084400.940634233,3018752.504881153,3151016.8000667775,Bytes,67108864.0,,21757503415.298748,20.263254097941097,
target/criterion,"prio101 payload STREAM (real bytes, 64 B), 20P_1C/Impl3_Skiplist/64","prio101 payload STREAM (real bytes, 64 B), 20P_1C",prio101,STREAM,True,64,Impl3_Skiplist,64,354547463.825,346230206.27250004,362663865.496875,Bytes,32000000.0,,90255898.75829653,0.0840573560058107,
target/criterion,"prio101 payload STREAM (real bytes, 64 B), 20P_1C/Impl4_BitmapScanner/64","prio101 payload STREAM (real bytes, 64 B), 20P_1C",prio101,STREAM,True,64,Impl4_BitmapScanner,64,128321898.49999996,122645611.92916666,134276679.02500004,Bytes,32000000.0,,249372869.1210099,0.2322465825090277,
target/criterion,"dual_priority payload DGRAM bytes_s (real bytes, 512 B), 20P_1C/Impl1_MutexBinaryHeap/512","dual_priority payload DGRAM bytes_s (real bytes, 512 B), 20P_1C",dual_priority,DGRAM,True,512,Impl1_MutexBinaryHeap,512,127071546.23000005,122808025.98474997,132193212.42000003,Bytes,67108864.0,,528118733.0366836,0.49184889815438876,
target/criterion,"dual_priority payload DGRAM bytes_s (real bytes, 512 B), 20P_1C/Impl2_DualSegQueue/512","dual_priority payload DGRAM bytes_s (real bytes, 512 B), 20P_1C",dual_priority,DGRAM,True,512,Impl2_DualSegQueue,512,16551204.085018333,16249002.283401908,16838171.75179317,Bytes,67108864.0,,4054621262.3131742,3.776160313108167,
target/criterion,"dual_priority payload DGRAM (real bytes, 32768 B), 20P_1C/Impl1_MutexBinaryHeap/32768","dual_priority payload DGRAM (real bytes, 32768 B), 20P_1C",dual_priority,DGRAM,True,32768,Impl1_MutexBinaryHeap,32768,3413254.4637939753,3333828.3001065347,3486117.197385754,Bytes,67108864.0,,19661254299.043877,18.31096997395519,
target/criterion,"dual_priority payload DGRAM (real bytes, 32768 B), 20P_1C/Impl2_DualSegQueue/32768","dual_priority payload DGRAM (real bytes, 32768 B), 20P_1C",dual_priority,DGRAM,True,32768,Impl2_DualSegQueue,32768,2676390.203534476,2605124.529566684,2753106.6498403205,Bytes,67108864.0,,25074394574.967117,23.352349712482763,
target/criterion,"dual_priority payload STREAM (real bytes, 4096 B), 20P_1C/Impl1_MutexBinaryHeap/4096","dual_priority payload STREAM (real bytes, 4096 B), 20P_1C",dual_priority,STREAM,True,4096,Impl1_MutexBinaryHeap,4096,15934715.837789604,15675942.719773859,16212579.476629997,Bytes,67108864.0,,4211487966.471893,3.9222538158967093,
target/criterion,"dual_priority payload STREAM (real bytes, 4096 B), 20P_1C/Impl2_DualSegQueue/4096","dual_priority payload STREAM (real bytes, 4096 B), 20P_1C",dual_priority,STREAM,True,4096,Impl2_DualSegQueue,4096,4453470.471117983,4295200.924070966,4614040.249828125,Bytes,67108864.0,,15068891650.954012,14.033998968968179,
target/criterion,"dual_priority payload STREAM bytes_s (real bytes, 4096 B), 20P_1/Impl1_MutexBinaryHeap/4096","dual_priority payload STREAM bytes_s (real bytes, 4096 B), 20P_1",dual_priority,STREAM,True,4096,Impl1_MutexBinaryHeap,4096,15564049.352335796,15296900.666580766,15814969.191035097,Bytes,67108864.0,,4311786893.038125,4.0156644704175415,
target/criterion,"dual_priority payload STREAM bytes_s (real bytes, 4096 B), 20P_1/Impl2_DualSegQueue/4096","dual_priority payload STREAM bytes_s (real bytes, 4096 B), 20P_1",dual_priority,STREAM,True,4096,Impl2_DualSegQueue,4096,4050429.6603114447,3919994.4587267926,4182780.04740248,Bytes,67108864.0,,16568332159.319582,15.430461763701944,
target/criterion,"dual_priority bytes_s STREAM (1 item == 16384 B), 20P_1C/Impl1_MutexBinaryHeap/16384","dual_priority bytes_s STREAM (1 item == 16384 B), 20P_1C",dual_priority,STREAM,False,16384,Impl1_MutexBinaryHeap,16384,66096919.175,65232719.329843745,66981524.88968749,Bytes,3276800000.0,,49575684326.8936,46.170953965646774,
target/criterion,"dual_priority bytes_s STREAM (1 item == 16384 B), 20P_1C/Impl2_DualSegQueue/16384","dual_priority bytes_s STREAM (1 item == 16384 B), 20P_1C",dual_priority,STREAM,False,16384,Impl2_DualSegQueue,16384,16535505.649728632,16431642.089696022,16640501.40736571,Bytes,3276800000.0,,198167511137.0892,184.55787667733543,
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 32768 B), 20P_1C/Impl3_Skiplist/32768","prio101 payload DGRAM ops_s (real bytes, 32768 B), 20P_1C",prio101,DGRAM,True,32768,Impl3_Skiplist,32768,3835890.531851294,3767630.265749234,3903573.131903199,Elements,2048.0,533904.7042647449,,,1872.9934237555146
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 32768 B), 20P_1C/Impl4_BitmapScanner/32768","prio101 payload DGRAM ops_s (real bytes, 32768 B), 20P_1C",prio101,DGRAM,True,32768,Impl4_BitmapScanner,32768,3073059.150485804,2975464.7504019844,3165575.5947661214,Elements,2048.0,666436.8955202969,,,1500.5171633231464
target/criterion,"dual_priority payload STREAM ops_s (real bytes, 1472 B), 20P_1C/Impl1_MutexBinaryHeap/1472","dual_priority payload STREAM ops_s (real bytes, 1472 B), 20P_1C",dual_priority,STREAM,True,1472,Impl1_MutexBinaryHeap,1472,45330463.82049336,44336493.014325514,46317850.81831149,Elements,45590.0,1005725.4251916413,,,994.3071686881633
target/criterion,"dual_priority payload STREAM ops_s (real bytes, 1472 B), 20P_1C/Impl2_DualSegQueue/1472","dual_priority payload STREAM ops_s (real bytes, 1472 B), 20P_1C",dual_priority,STREAM,True,1472,Impl2_DualSegQueue,1472,7308298.901782751,7060852.891129343,7554474.667797315,Elements,45590.0,6238113.768017752,,,160.3048673345635
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 4096 B), 20P_1C/Impl3_Skiplist/4096","prio101 payload DGRAM ops_s (real bytes, 4096 B), 20P_1C",prio101,DGRAM,True,4096,Impl3_Skiplist,4096,14228015.846234906,13974544.841389665,14451319.178014686,Elements,16384.0,1151530.9075464392,,,868.4091703024235
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 4096 B), 20P_1C/Impl4_BitmapScanner/4096","prio101 payload DGRAM ops_s (real bytes, 4096 B), 20P_1C",prio101,DGRAM,True,4096,Impl4_BitmapScanner,4096,6557610.475793607,6360644.875713122,6734300.967931586,Elements,16384.0,2498471.0605301997,,,400.2447800166996
target/criterion,"dual_priority payload DGRAM ops_s (real bytes, 64 B), 20P_1C/Impl1_MutexBinaryHeap/64","dual_priority payload DGRAM ops_s (real bytes, 64 B), 20P_1C",dual_priority,DGRAM,True,64,Impl1_MutexBinaryHeap,64,478914669.225,470117920.739375,488150770.32125,Elements,500000.0,1044027.3228822185,,,957.82933845
target/criterion,"dual_priority payload DGRAM ops_s (real bytes, 64 B), 20P_1C/Impl2_DualSegQueue/64","dual_priority payload DGRAM ops_s (real bytes, 64 B), 20P_1C",dual_priority,DGRAM,True,64,Impl2_DualSegQueue,64,57014201.00363443,56267473.33223694,57761999.89823812,Elements,500000.0,8769744.926674092,,,114.02840200726887
target/criterion,"dual_priority payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C/Impl1_MutexBinaryHeap/4096","dual_priority payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C",dual_priority,DGRAM,True,4096,Impl1_MutexBinaryHeap,4096,15635682.268362382,15388489.718216507,15902956.061644856,Bytes,67108864.0,,4292032982.5190744,3.9972672076142155,
target/criterion,"dual_priority payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C/Impl2_DualSegQueue/4096","dual_priority payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C",dual_priority,DGRAM,True,4096,Impl2_DualSegQueue,4096,4338884.541510844,4219105.828821152,4452300.077519696,Bytes,67108864.0,,15466847148.837017,14.404623907838964,
target/criterion,"dual_priority payload STREAM (real bytes, 64 B), 20P_1C/Impl1_MutexBinaryHeap/64","dual_priority payload STREAM (real bytes, 64 B), 20P_1C",dual_priority,STREAM,True,64,Impl1_MutexBinaryHeap,64,493541463.6,485107971.96375,503881691.65,Bytes,32000000.0,,64837510.84779172,0.0603846375344244,
target/criterion,"dual_priority payload STREAM (real bytes, 64 B), 20P_1C/Impl2_DualSegQueue/64","dual_priority payload STREAM (real bytes, 64 B), 20P_1C",dual_priority,STREAM,True,64,Impl2_DualSegQueue,64,57227541.843086675,56269927.755260214,58177474.80968855,Bytes,32000000.0,,559171318.0297247,0.5207688715585738,
target/criterion,"dual_priority payload DGRAM ops_s (real bytes, 512 B), 20P_1C/Impl1_MutexBinaryHeap/512","dual_priority payload DGRAM ops_s (real bytes, 512 B), 20P_1C",dual_priority,DGRAM,True,512,Impl1_MutexBinaryHeap,512,124647731.41,122563921.4955,126784406.80475001,Elements,131072.0,1051539.3943983533,,,950.9867203521728
target/criterion,"dual_priority payload DGRAM ops_s (real bytes, 512 B), 20P_1C/Impl2_DualSegQueue/512","dual_priority payload DGRAM ops_s (real bytes, 512 B), 20P_1C",dual_priority,DGRAM,True,512,Impl2_DualSegQueue,512,16242172.741560597,15738244.82428097,16696121.71065173,Elements,131072.0,8069856.298511834,,,123.91794389008024
target/criterion,"prio101 (0..=100), 20P_1C/Impl3_Skiplist/200000","prio101 (0..=100), 20P_1C",prio101,,False,,Impl3_Skiplist,200000,67163080.17,66226289.03,68755041.17,Elements,200000.0,2977826.500716904,,,335.81540085
target/criterion,"prio101 (0..=100), 20P_1C/Impl4_BitmapScanner/200000","prio101 (0..=100), 20P_1C",prio101,,False,,Impl4_BitmapScanner,200000,7245764.735714287,7127901.275714287,7371194.401964286,Elements,200000.0,27602331.4715426,,,36.22882367857143
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 64 B), 20P_1C/Impl3_Skiplist/64","prio101 payload DGRAM ops_s (real bytes, 64 B), 20P_1C",prio101,DGRAM,True,64,Impl3_Skiplist,64,366694883.25,361484215.215,371521114.613125,Elements,500000.0,1363531.4340045403,,,733.3897665
target/criterion,"prio101 payload DGRAM ops_s (real bytes, 64 B), 20P_1C/Impl4_BitmapScanner/64","prio101 payload DGRAM ops_s (real bytes, 64 B), 20P_1C",prio101,DGRAM,True,64,Impl4_BitmapScanner,64,120361937.86666664,118022880.89104164,122657516.000625,Elements,500000.0,4154137.1704557054,,,240.7238757333333
target/criterion,"prio101 payload STREAM ops_s (real bytes, 16384 B), 20P_1C/Impl3_Skiplist/16384","prio101 payload STREAM ops_s (real bytes, 16384 B), 20P_1C",prio101,STREAM,True,16384,Impl3_Skiplist,16384,5173489.289636951,5075434.077339771,5267823.2631278075,Elements,4096.0,791728.709713331,,,1263.0589086027712
target/criterion,"prio101 payload STREAM ops_s (real bytes, 16384 B), 20P_1C/Impl4_BitmapScanner/16384","prio101 payload STREAM ops_s (real bytes, 16384 B), 20P_1C",prio101,STREAM,True,16384,Impl4_BitmapScanner,16384,3650549.965596956,3557809.055677892,3732299.5514293197,Elements,4096.0,1122022.7194808994,,,891.2475501945694
target/criterion,"dual_priority payload STREAM (real bytes, 1472 B), 20P_1C/Impl1_MutexBinaryHeap/1472","dual_priority payload STREAM (real bytes, 1472 B), 20P_1C",dual_priority,STREAM,True,1472,Impl1_MutexBinaryHeap,1472,45847526.236823164,44820126.80768363,46885854.352214694,Bytes,67108480.0,,1463731754.104996,1.3632064257794954,
target/criterion,"dual_priority payload STREAM (real bytes, 1472 B), 20P_1C/Impl2_DualSegQueue/1472","dual_priority payload STREAM (real bytes, 1472 B), 20P_1C",dual_priority,STREAM,True,1472,Impl2_DualSegQueue,1472,7336842.090526248,7112222.475838224,7559690.733783002,Bytes,67108480.0,,9146779932.28917,8.518602635980741,
target/criterion,"prio101 payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C/Impl3_Skiplist/4096","prio101 payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C",prio101,DGRAM,True,4096,Impl3_Skiplist,4096,14025884.193395201,13669993.06644452,14363218.033386625,Bytes,67108864.0,,4784644096.206185,4.456047058297494,
target/criterion,"prio101 payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C/Impl4_BitmapScanner/4096","prio101 payload DGRAM bytes_s (real bytes, 4096 B), 20P_1C",prio101,DGRAM,True,4096,Impl4_BitmapScanner,4096,6608864.154305324,6473682.440499517,6746284.021817784,Bytes,67108864.0,,10154371830.488018,9.45699571677299,
target/criterion,"dual_priority payload STREAM (real bytes, 65536 B), 20P_1C/Impl1_MutexBinaryHeap/65536","dual_priority payload STREAM (real bytes, 65536 B), 20P_1C",dual_priority,STREAM,True,65536,Impl1_MutexBinaryHeap,65536,2849466.7643515724,2794561.468925603,2908013.2186001996,Bytes,67108864.0,,23551376292.42409,21.933928404398348,
target/criterion,"dual_priority payload STREAM (real bytes, 65536 B), 20P_1C/Impl2_DualSegQueue/65536","dual_priority payload STREAM (real bytes, 65536 B), 20P_1C",dual_priority,STREAM,True,65536,Impl2_DualSegQueue,65536,2489553.859567839,2436565.3916554865,2541958.060600212,Bytes,67108864.0,,26956180820.144783,25.10489972321762,
target/criterion,"prio101 payload DGRAM bytes_s (real bytes, 60000 B), 20P_1C/Impl3_Skiplist/60000","prio101 payload DGRAM bytes_s (real bytes, 60000 B), 20P_1C",prio101,DGRAM,True,60000,Impl3_Skiplist,60000,3210823.5013590036,3118011.433947072,3287104.5768554877,Bytes,67080000.0,,20891836618.11617,19.457039067629882,
target/criterion,"prio101 payload DGRAM bytes_s (real bytes, 60000 B), 20P_1C/Impl4_BitmapScanner/60000","prio101 payload DGRAM bytes_s (real bytes, 60000 B), 20P_1C",prio101,DGRAM,True,60000,Impl4_BitmapScanner,60000,2713469.814974121,2608981.541075697,2809853.2799555683,Bytes,67080000.0,,24721115241.38689,23.023332693974385,
target/criterion,"prio101 payload STREAM ops_s (real bytes, 1048576 B), 20P_1C/Impl3_Skiplist/1048576","prio101 payload STREAM ops_s (real bytes, 1048576 B), 20P_1C",prio101,STREAM,True,1048576,Impl3_Skiplist,1048576,10043360.45721573,9567803.397442328,10598799.723134883,Elements,256.0,25489.476464630403,,,39231.876785998946
target/criterion,"prio101 payload STREAM ops_s (real bytes, 1048576 B), 20P_1C/Impl4_BitmapScanner/1048576","prio101 payload STREAM ops_s (real bytes, 1048576 B), 20P_1C",prio101,STREAM,True,1048576,Impl4_BitmapScanner,1048576,9707666.903412726,9263808.33192898,10194259.888468428,Elements,256.0,26370.908947236676,,,37920.57384145596
target/criterion,"prio101 bytes_s STREAM (1 item == 512 B), 20P_1C/Impl3_Skiplist/512","prio101 bytes_s STREAM (1 item == 512 B), 20P_1C",prio101,STREAM,False,512,Impl3_Skiplist,512,67193855.35,66177423.84671875,68673116.54046874,Bytes,102400000.0,,1523948871.0183082,1.4192879861391225,
target/criterion,"prio101 bytes_s STREAM (1 item == 512 B), 20P_1C/Impl4_BitmapScanner/512","prio101 bytes_s STREAM (1 item == 512 B), 20P_1C",prio101,STREAM,False,512,Impl4_BitmapScanner,512,8148748.6137587745,7941300.214432908,8350485.235193704,Bytes,102400000.0,,12566346669.119535,11.703322333395048,
target/criterion,"dual_priority payload DGRAM ops_s (real bytes, 4096 B), 20P_1C/Impl1_MutexBinaryHeap/4096","dual_priority payload DGRAM ops_s (real bytes, 4096 B), 20P_1C",dual_priority,DGRAM,True,4096,Impl1_MutexBinaryHeap,4096,16276800.55489473,15946604.777341546,16603735.444963269,Elements,16384.0,1006586.0268265702,,,993.4570651180866
target/criterion,"dual_priority payload DGRAM ops_s (real bytes, 4096 B), 20P_1C/Impl2_DualSegQueue/4096","dual_priority payload DGRAM ops_s (real bytes, 4096 B), 20P_1C",dual_priority,DGRAM,True,4096,Impl2_DualSegQueue,4096,4202606.661092209,4065421.773048407,4325424.81395875,Elements,16384.0,3898532.8205190604,,,256.50675421705375
